dataset,method,p,seed,K,f_value
facebook_government,degree_obs,0.3,0,12,1928
facebook_government,degree_obs,0.3,0,13,1971
facebook_government,degree_obs,0.3,0,14,2054
facebook_government,degree_obs,0.3,0,15,2067
facebook_government,degree_obs,0.3,0,16,2101
facebook_government,degree_obs,0.3,0,17,2123
facebook_government,degree_obs,0.3,0,18,2130
facebook_government,degree_obs,0.3,0,19,2141
facebook_government,degree_obs,0.3,0,20,2226
facebook_government,degree_obs,0.3,0,21,2230
facebook_government,degree_obs,0.3,0,22,2235
facebook_government,degree_obs,0.3,0,23,2270
facebook_government,degree_obs,0.3,0,24,2276
facebook_government,degree_obs,0.3,0,25,2294
facebook_government,degree_obs,0.3,0,26,2299
facebook_government,degree_obs,0.3,0,27,2299
facebook_government,degree_obs,0.3,0,28,2338
facebook_government,degree_obs,0.3,0,29,2339
facebook_government,degree_obs,0.3,0,30,2343
facebook_government,degree_obs,0.3,1,1,675
facebook_government,degree_obs,0.3,1,2,702
facebook_government,degree_obs,0.3,1,3,1172
facebook_government,degree_obs,0.3,1,4,1313
facebook_government,degree_obs,0.3,1,5,1414
facebook_government,degree_obs,0.3,1,6,1662
facebook_government,degree_obs,0.3,1,7,1757
facebook_government,degree_obs,0.3,1,8,1797
facebook_government,degree_obs,0.3,1,9,1815
facebook_government,degree_obs,0.3,1,10,1846
facebook_government,degree_obs,0.3,1,11,1871
facebook_government,degree_obs,0.3,1,12,1950
facebook_government,degree_obs,0.3,1,13,1954
facebook_government,degree_obs,0.3,1,14,2000
facebook_government,degree_obs,0.3,1,15,2003
facebook_government,degree_obs,0.3,1,16,2055
facebook_government,degree_obs,0.3,1,17,2069
facebook_government,degree_obs,0.3,1,18,2092
facebook_government,degree_obs,0.3,1,19,2132
facebook_government,degree_obs,0.3,1,20,2139
facebook_government,degree_obs,0.3,1,21,2147
facebook_government,degree_obs,0.3,1,22,2153
facebook_government,degree_obs,0.3,1,23,2367
facebook_government,degree_obs,0.3,1,24,2379
facebook_government,degree_obs,0.3,1,25,2382
facebook_government,degree_obs,0.3,1,26,2467
facebook_government,degree_obs,0.3,1,27,2491
facebook_government,degree_obs,0.3,1,28,2530
facebook_government,degree_obs,0.3,1,29,2597
facebook_government,degree_obs,0.3,1,30,2615
facebook_government,degree_obs,0.3,2,1,698
facebook_government,degree_obs,0.3,2,2,702
facebook_government,degree_obs,0.3,2,3,1172
facebook_government,degree_obs,0.3,2,4,1313
facebook_government,degree_obs,0.3,2,5,1414
facebook_government,degree_obs,0.3,2,6,1662
facebook_government,degree_obs,0.3,2,7,1711
facebook_government,degree_obs,0.3,2,8,1785
facebook_government,degree_obs,0.3,2,9,1804
facebook_government,degree_obs,0.3,2,10,1862
facebook_government,degree_obs,0.3,2,11,1885
facebook_government,degree_obs,0.3,2,12,1980
facebook_government,degree_obs,0.3,2,13,2012
facebook_government,degree_obs,0.3,2,14,2021
facebook_government,degree_obs,0.3,2,15,2032
facebook_government,degree_obs,0.3,2,16,2066
facebook_government,degree_obs,0.3,2,17,2102
facebook_government,degree_obs,0.3,2,18,2191
facebook_government,degree_obs,0.3,2,19,2230
facebook_government,degree_obs,0.3,2,20,2251
facebook_government,degree_obs,0.3,2,21,2255
facebook_government,degree_obs,0.3,2,22,2262
facebook_government,degree_obs,0.3,2,23,2267
facebook_government,degree_obs,0.3,2,24,2269
facebook_government,degree_obs,0.3,2,25,2314
facebook_government,degree_obs,0.3,2,26,2324
facebook_government,degree_obs,0.3,2,27,2508
facebook_government,degree_obs,0.3,2,28,2508
facebook_government,degree_obs,0.3,2,29,2546
facebook_government,degree_obs,0.3,2,30,2549
facebook_government,degree_obs,0.3,3,1,675
facebook_government,degree_obs,0.3,3,2,702
facebook_government,degree_obs,0.3,3,3,1172
facebook_government,degree_obs,0.3,3,4,1313
facebook_government,degree_obs,0.3,3,5,1414
facebook_government,degree_obs,0.3,3,6,1512
facebook_government,degree_obs,0.3,3,7,1533
facebook_government,degree_obs,0.3,3,8,1771
facebook_government,degree_obs,0.3,3,9,1804
facebook_government,degree_obs,0.3,3,10,1828
facebook_government,degree_obs,0.3,3,11,1928
facebook_government,degree_obs,0.3,3,12,1983
facebook_government,degree_obs,0.3,3,13,1987
facebook_government,degree_obs,0.3,3,14,2027
facebook_government,degree_obs,0.3,3,15,2039
facebook_government,degree_obs,0.3,3,16,2047
facebook_government,degree_obs,0.3,3,17,2061
facebook_government,degree_obs,0.3,3,18,2091
facebook_government,degree_obs,0.3,3,19,2112
facebook_government,degree_obs,0.3,3,20,2180
facebook_government,degree_obs,0.3,3,21,2186
facebook_government,degree_obs,0.3,3,22,2233
facebook_government,degree_obs,0.3,3,23,2274
facebook_government,degree_obs,0.3,3,24,2294
facebook_government,degree_obs,0.3,3,25,2506
facebook_government,degree_obs,0.3,3,26,2511
facebook_government,degree_obs,0.3,3,27,2512
facebook_government,degree_obs,0.3,3,28,2545
facebook_government,degree_obs,0.3,3,29,2549
facebook_government,degree_obs,0.3,3,30,2553
facebook_government,degree_obs,0.3,4,1,675
facebook_government,degree_obs,0.3,4,2,702
facebook_government,degree_obs,0.3,4,3,1172
facebook_government,degree_obs,0.3,4,4,1313
facebook_government,degree_obs,0.3,4,5,1569
facebook_government,degree_obs,0.3,4,6,1662
facebook_government,degree_obs,0.3,4,7,1711
facebook_government,degree_obs,0.3,4,8,1778
facebook_government,degree_obs,0.3,4,9,1836
facebook_government,degree_obs,0.3,4,10,1852
facebook_government,degree_obs,0.3,4,11,1904
facebook_government,degree_obs,0.3,4,12,1988
facebook_government,degree_obs,0.3,4,13,2012
facebook_government,degree_obs,0.3,4,14,2027
facebook_government,degree_obs,0.3,4,15,2063
facebook_government,degree_obs,0.3,4,16,2076
facebook_government,degree_obs,0.3,4,17,2084
facebook_government,degree_obs,0.3,4,18,2172
facebook_government,degree_obs,0.3,4,19,2202
facebook_government,degree_obs,0.3,4,20,2202
facebook_government,degree_obs,0.3,4,21,2208
facebook_government,degree_obs,0.3,4,22,2215
facebook_government,degree_obs,0.3,4,23,2219
facebook_government,degree_obs,0.3,4,24,2225
facebook_government,degree_obs,0.3,4,25,2267
facebook_government,degree_obs,0.3,4,26,2267
facebook_government,degree_obs,0.3,4,27,2304
facebook_government,degree_obs,0.3,4,28,2309
facebook_government,degree_obs,0.3,4,29,2312
facebook_government,degree_obs,0.3,4,30,2524
facebook_government,degree_obs,0.3,5,1,675
facebook_government,degree_obs,0.3,5,2,702
facebook_government,degree_obs,0.3,5,3,1172
facebook_government,degree_obs,0.3,5,4,1439
facebook_government,degree_obs,0.3,5,5,1569
facebook_government,degree_obs,0.3,5,6,1597
facebook_government,degree_obs,0.3,5,7,1684
facebook_government,degree_obs,0.3,5,8,1767
facebook_government,degree_obs,0.3,5,9,1794
facebook_government,degree_obs,0.3,5,10,1898
facebook_government,degree_obs,0.3,5,11,1939
facebook_government,degree_obs,0.3,5,12,1949
facebook_government,degree_obs,0.3,5,13,1989
facebook_government,degree_obs,0.3,5,14,2033
facebook_government,degree_obs,0.3,5,15,2057
facebook_government,degree_obs,0.3,5,16,2070
facebook_government,degree_obs,0.3,5,17,2158
facebook_government,degree_obs,0.3,5,18,2179
facebook_government,degree_obs,0.3,5,19,2183
facebook_government,degree_obs,0.3,5,20,2193
facebook_government,degree_obs,0.3,5,21,2201
facebook_government,degree_obs,0.3,5,22,2242
facebook_government,degree_obs,0.3,5,23,2252
facebook_government,degree_obs,0.3,5,24,2258
facebook_government,degree_obs,0.3,5,25,2263
facebook_government,degree_obs,0.3,5,26,2291
facebook_government,degree_obs,0.3,5,27,2505
facebook_government,degree_obs,0.3,5,28,2505
facebook_government,degree_obs,0.3,5,29,2510
facebook_government,degree_obs,0.3,5,30,2534
facebook_government,degree_obs,0.3,6,1,675
facebook_government,degree_obs,0.3,6,2,702
facebook_government,degree_obs,0.3,6,3,1172
facebook_government,degree_obs,0.3,6,4,1313
facebook_government,degree_obs,0.3,6,5,1569
facebook_government,degree_obs,0.3,6,6,1662
facebook_government,degree_obs,0.3,6,7,1711
facebook_government,degree_obs,0.3,6,8,1785
facebook_government,degree_obs,0.3,6,9,1804
facebook_government,degree_obs,0.3,6,10,1848
facebook_government,degree_obs,0.3,6,11,1871
facebook_government,degree_obs,0.3,6,12,1964
facebook_government,degree_obs,0.3,6,13,2012
facebook_government,degree_obs,0.3,6,14,2048
facebook_government,degree_obs,0.3,6,15,2138
facebook_government,degree_obs,0.3,6,16,2142
facebook_government,degree_obs,0.3,6,17,2151
facebook_government,degree_obs,0.3,6,18,2162
facebook_government,degree_obs,0.3,6,19,2167
facebook_government,degree_obs,0.3,6,20,2211
facebook_government,degree_obs,0.3,6,21,2216
facebook_government,degree_obs,0.3,6,22,2223
facebook_government,degree_obs,0.3,6,23,2228
facebook_government,degree_obs,0.3,6,24,2445
facebook_government,degree_obs,0.3,6,25,2456
facebook_government,degree_obs,0.3,6,26,2463
facebook_government,degree_obs,0.3,6,27,2478
facebook_government,degree_obs,0.3,6,28,2486
facebook_government,degree_obs,0.3,6,29,2491
facebook_government,degree_obs,0.3,6,30,2532
facebook_government,degree_obs,0.3,7,1,698
facebook_government,degree_obs,0.3,7,2,702
facebook_government,degree_obs,0.3,7,3,1172
facebook_government,degree_obs,0.3,7,4,1313
facebook_government,degree_obs,0.3,7,5,1569
facebook_government,degree_obs,0.3,7,6,1676
facebook_government,degree_obs,0.3,7,7,1751
facebook_government,degree_obs,0.3,7,8,1790
facebook_government,degree_obs,0.3,7,9,1850
facebook_government,degree_obs,0.3,7,10,1869
facebook_government,degree_obs,0.3,7,11,1885
facebook_government,degree_obs,0.3,7,12,1889
facebook_government,degree_obs,0.3,7,13,1932
facebook_government,degree_obs,0.3,7,14,2000
facebook_government,degree_obs,0.3,7,15,2052
facebook_government,degree_obs,0.3,7,16,2142
facebook_government,degree_obs,0.3,7,17,2153
facebook_government,degree_obs,0.3,7,18,2162
facebook_government,degree_obs,0.3,7,19,2172
facebook_government,degree_obs,0.3,7,20,2194
facebook_government,degree_obs,0.3,7,21,2200
facebook_government,degree_obs,0.3,7,22,2200
facebook_government,degree_obs,0.3,7,23,2231
facebook_government,degree_obs,0.3,7,24,2236
facebook_government,degree_obs,0.3,7,25,2241
facebook_government,degree_obs,0.3,7,26,2279
facebook_government,degree_obs,0.3,7,27,2286
facebook_government,degree_obs,0.3,7,28,2294
facebook_government,degree_obs,0.3,7,29,2332
facebook_government,degree_obs,0.3,7,30,2336
facebook_government,degree_obs,0.3,8,1,698
facebook_government,degree_obs,0.3,8,2,702
facebook_government,degree_obs,0.3,8,3,1172
facebook_government,degree_obs,0.3,8,4,1313
facebook_government,degree_obs,0.3,8,5,1414
facebook_government,degree_obs,0.3,8,6,1662
facebook_government,degree_obs,0.3,8,7,1711
facebook_government,degree_obs,0.3,8,8,1770
facebook_government,degree_obs,0.3,8,9,1868
facebook_government,degree_obs,0.3,8,10,1887
facebook_government,degree_obs,0.3,8,11,1959
facebook_government,degree_obs,0.3,8,12,1995
facebook_government,degree_obs,0.3,8,13,2024
facebook_government,degree_obs,0.3,8,14,2033
facebook_government,degree_obs,0.3,8,15,2057
facebook_government,degree_obs,0.3,8,16,2080
facebook_government,degree_obs,0.3,8,17,2094
facebook_government,degree_obs,0.3,8,18,2102
facebook_government,degree_obs,0.3,8,19,2190
facebook_government,degree_obs,0.3,8,20,2222
facebook_government,degree_obs,0.3,8,21,2227
facebook_government,degree_obs,0.3,8,22,2231
facebook_government,degree_obs,0.3,8,23,2237
facebook_government,degree_obs,0.3,8,24,2243
facebook_government,degree_obs,0.3,8,25,2248
facebook_government,degree_obs,0.3,8,26,2249
facebook_government,degree_obs,0.3,8,27,2256
facebook_government,degree_obs,0.3,8,28,2256
facebook_government,degree_obs,0.3,8,29,2297
facebook_government,degree_obs,0.3,8,30,2301
facebook_government,degree_obs,0.3,9,1,698
facebook_government,degree_obs,0.3,9,2,702
facebook_government,degree_obs,0.3,9,3,1172
facebook_government,degree_obs,0.3,9,4,1313
facebook_government,degree_obs,0.3,9,5,1569
facebook_government,degree_obs,0.3,9,6,1642
facebook_government,degree_obs,0.3,9,7,1711
facebook_government,degree_obs,0.3,9,8,1730
facebook_government,degree_obs,0.3,9,9,1789
facebook_government,degree_obs,0.3,9,10,1874
facebook_government,degree_obs,0.3,9,11,1904
facebook_government,degree_obs,0.3,9,12,1928
facebook_government,degree_obs,0.3,9,13,2012
facebook_government,degree_obs,0.3,9,14,2023
facebook_government,degree_obs,0.3,9,15,2027
facebook_government,degree_obs,0.3,9,16,2039
facebook_government,degree_obs,0.3,9,17,2071
facebook_government,degree_obs,0.3,9,18,2095
facebook_government,degree_obs,0.3,9,19,2096
facebook_government,degree_obs,0.3,9,20,2132
facebook_government,degree_obs,0.3,9,21,2138
facebook_government,degree_obs,0.3,9,22,2145
facebook_government,degree_obs,0.3,9,23,2153
facebook_government,degree_obs,0.3,9,24,2193
facebook_government,degree_obs,0.3,9,25,2199
facebook_government,degree_obs,0.3,9,26,2202
facebook_government,degree_obs,0.3,9,27,2207
facebook_government,degree_obs,0.3,9,28,2213
facebook_government,degree_obs,0.3,9,29,2221
facebook_government,degree_obs,0.3,9,30,2301
facebook_government,degree_obs,0.3,10,1,626
facebook_government,degree_obs,0.3,10,2,1147
facebook_government,degree_obs,0.3,10,3,1172
facebook_government,degree_obs,0.3,10,4,1313
facebook_government,degree_obs,0.3,10,5,1414
facebook_government,degree_obs,0.3,10,6,1662
facebook_government,degree_obs,0.3,10,7,1751
facebook_government,degree_obs,0.3,10,8,1790
facebook_government,degree_obs,0.3,10,9,1850
facebook_government,degree_obs,0.3,10,10,1869
facebook_government,degree_obs,0.3,10,11,1885
facebook_government,degree_obs,0.3,10,12,1928
facebook_government,degree_obs,0.3,10,13,2012
facebook_government,degree_obs,0.3,10,14,2021
facebook_government,degree_obs,0.3,10,15,2044
facebook_government,degree_obs,0.3,10,16,2048
facebook_government,degree_obs,0.3,10,17,2062
facebook_government,degree_obs,0.3,10,18,2098
facebook_government,degree_obs,0.3,10,19,2186
facebook_government,degree_obs,0.3,10,20,2197
facebook_government,degree_obs,0.3,10,21,2205
facebook_government,degree_obs,0.3,10,22,2233
facebook_government,degree_obs,0.3,10,23,2239
facebook_government,degree_obs,0.3,10,24,2244
facebook_government,degree_obs,0.3,10,25,2244
facebook_government,degree_obs,0.3,10,26,2244
facebook_government,degree_obs,0.3,10,27,2245
facebook_government,degree_obs,0.3,10,28,2249
facebook_government,degree_obs,0.3,10,29,2464
facebook_government,degree_obs,0.3,10,30,2469
facebook_government,degree_obs,0.3,11,1,675
facebook_government,degree_obs,0.3,11,2,702
facebook_government,degree_obs,0.3,11,3,1172
facebook_government,degree_obs,0.3,11,4,1313
facebook_government,degree_obs,0.3,11,5,1414
facebook_government,degree_obs,0.3,11,6,1662
facebook_government,degree_obs,0.3,11,7,1749
facebook_government,degree_obs,0.3,11,8,1767
facebook_government,degree_obs,0.3,11,9,1820
facebook_government,degree_obs,0.3,11,10,1846
facebook_government,degree_obs,0.3,11,11,1939
facebook_government,degree_obs,0.3,11,12,1944
facebook_government,degree_obs,0.3,11,13,1968
facebook_government,degree_obs,0.3,11,14,1972
