task,dataset,K,seed,ratio,eta_sel,eta_path_trimmed,viol_sign_pct,LK_eta_sel,LK_eta_path,n_steps_nonpos,frac_steps_nonpos
E3,tech_coverage,3,46,0.673230,8.29577,24.1017,11.76,0.115765,0.040920,0,0.000000
E3,tech_coverage,4,46,0.599619,8.29577,48.0532,16.67,0.115203,0.020648,1,0.250000
E3,tech_coverage,5,46,0.663357,8.29577,48.0532,18.75,0.114869,0.020638,1,0.200000
E3,tech_coverage,6,46,0.597266,8.29577,71.7804,22.58,0.114649,0.013851,2,0.333333
E3,tech_coverage,7,46,0.652952,8.29577,71.7804,24.76,0.114492,0.013848,2,0.285714
E3,tech_diversity,3,46,0.562426,4.79271,29.3955,0.00,0.194475,0.033635,0,0.000000
E3,tech_diversity,4,46,0.517172,18.1038,53.0819,0.00,0.054103,0.018706,0,0.000000
E3,tech_diversity,5,46,0.639835,18.1038,53.0819,0.00,0.054030,0.018697,0,0.000000
E3,tech_diversity,6,46,0.628858,18.1038,53.0819,6.45,0.053981,0.018692,0,0.000000
E3,tech_diversity,7,46,0.691696,18.1038,53.0819,11.43,0.053947,0.018687,0,0.000000
E3,tech_facility,3,46,0.504112,12.3233,41.923,0.00,0.078972,0.023664,0,0.000000
E3,tech_facility,4,46,0.506508,12.3233,41.923,0.00,0.078711,0.023641,0,0.000000
E3,tech_facility,5,46,0.476045,76.3596,41.923,0.00,0.013028,0.023627,0,0.000000
E3,tech_facility,6,46,0.466025,76.3596,41.923,0.00,0.013025,0.023617,0,0.000000
E3,tech_facility,7,46,0.463332,76.3596,42.3547,0.00,0.013023,0.023373,0,0.000000
E3,tech_coverage,3,47,0.658537,2.90649,40.6032,0.00,0.306108,0.024427,0,0.000000
E3,tech_coverage,4,47,0.552888,2.90649,40.6032,4.55,0.302158,0.024402,1,0.250000
E3,tech_coverage,5,47,0.506434,11.6992,44.5365,7.50,0.082603,0.022253,1,0.200000
E3,tech_coverage,6,47,0.542201,11.6992,86.5414,9.68,0.082489,0.011500,1,0.166667
E3,tech_coverage,7,47,0.587031,11.6992,86.5414,12.38,0.082408,0.011498,1,0.142857
E3,tech_diversity,3,47,0.532258,6.03136,19.5339,0.00,0.156806,0.050325,0,0.000000
E3,tech_diversity,4,47,0.477679,8.9799,44.947,0.00,0.106795,0.022064,0,0.000000
E3,tech_diversity,5,47,0.624168,8.9799,44.947,0.00,0.106509,0.022051,0,0.000000
E3,tech_diversity,6,47,0.679595,8.9799,44.947,4.30,0.106319,0.022043,0,0.000000
E3,tech_diversity,7,47,0.635659,8.9799,44.947,11.43,0.106184,0.022037,1,0.142857
E3,tech_facility,3,47,0.609375,4.44464,22.1002,0.00,0.208539,0.044569,0,0.000000
E3,tech_facility,4,47,0.540404,8.95887,22.1002,7.58,0.107035,0.044486,0,0.000000
E3,tech_facility,5,47,0.638098,8.95887,22.1002,12.50,0.106747,0.044437,0,0.000000
E3,tech_facility,6,47,0.573146,8.95887,24.475,17.20,0.106557,0.040169,1,0.166667
E3,tech_facility,7,47,0.626506,8.95887,24.475,20.00,0.106421,0.040150,1,0.142857
E3,tech_coverage,3,49,0.833627,2.63366,8.84629,0.00,0.333670,0.108836,0,0.000000
E3,tech_coverage,4,49,0.845217,2.63366,10.445,1.16,0.328975,0.092357,0,0.000000
E3,tech_coverage,5,49,0.853367,2.63366,27.092,1.90,0.326246,0.036370,0,0.000000
E3,tech_coverage,6,49,0.766614,2.63366,27.4866,7.32,0.324462,0.035834,1,0.166667
E3,tech_coverage,7,49,0.711341,2.63366,27.4866,10.71,0.323204,0.035819,2,0.285714
E3,tech_diversity,3,49,0.558412,12.9263,68.9825,0.00,0.075384,0.014426,0,0.000000
E3,tech_diversity,4,49,0.489796,21.2442,68.9825,0.00,0.046247,0.014418,0,0.000000
E3,tech_diversity,5,49,0.440741,57.6009,68.9825,0.00,0.017241,0.014413,0,0.000000
E3,tech_diversity,6,49,0.587644,57.6009,68.9825,0.00,0.017236,0.014409,0,0.000000
E3,tech_diversity,7,49,0.563710,57.6009,68.9825,0.00,0.017232,0.014407,0,0.000000
E3,tech_facility,3,49,0.683714,7.22018,53.2865,0.00,0.132205,0.018649,0,0.000000
E3,tech_facility,4,49,0.652568,7.22018,53.2865,1.16,0.131472,0.018635,0,0.000000
E3,tech_facility,5,49,0.576347,7.22018,53.2865,1.90,0.131037,0.018626,1,0.200000
E3,tech_facility,6,49,0.546791,9.81638,53.2865,1.63,0.097643,0.018620,1,0.166667
E3,tech_facility,7,49,0.518320,17.611,53.2865,2.14,0.055420,0.018616,1,0.142857
E3,tech_coverage,3,50,0.669787,2.3659,6.48869,0.00,0.365919,0.146333,0,0.000000
E3,tech_coverage,4,50,0.602317,3.90541,7.45343,0.00,0.232501,0.127566,0,0.000000
E3,tech_coverage,5,50,0.652470,3.90541,9.30198,0.00,0.231139,0.102979,0,0.000000
E3,tech_coverage,6,50,0.593978,33.4606,15.5587,5.05,0.029516,0.062576,0,0.000000
E3,tech_coverage,7,50,0.642560,33.4606,15.5587,8.93,0.029506,0.062529,0,0.000000
E3,tech_diversity,3,50,0.535027,6.80454,61.5161,0.00,0.139879,0.016168,0,0.000000
E3,tech_diversity,4,50,0.468468,9.03262,61.5161,0.00,0.106198,0.016157,0,0.000000
E3,tech_diversity,5,50,0.480819,9.03262,61.5161,0.00,0.105914,0.016151,0,0.000000
E3,tech_diversity,6,50,0.466330,9.03262,61.5161,0.00,0.105727,0.016146,0,0.000000
E3,tech_diversity,7,50,0.547398,9.03262,61.5161,0.00,0.105593,0.016143,0,0.000000
E3,tech_facility,3,50,0.732549,7.87437,30.1451,0.00,0.121694,0.032807,0,0.000000
E3,tech_facility,4,50,0.747556,7.87437,30.1451,0.00,0.121073,0.032763,0,0.000000
E3,tech_facility,5,50,0.681486,7.87437,30.1451,1.18,0.120705,0.032736,0,0.000000
E3,tech_facility,6,50,0.722483,7.87437,30.1451,2.02,0.120461,0.032718,0,0.000000
E3,tech_facility,7,50,0.674950,7.87437,34.1205,3.57,0.120288,0.028942,1,0.142857
E3,tech_coverage,3,51,0.959743,1.46404,11.0308,5.13,0.539330,0.087943,0,0.000000
E3,tech_coverage,4,51,0.858745,1.46404,12.1141,18.00,0.527155,0.080028,1,0.250000
E3,tech_coverage,5,51,0.862078,1.46404,12.1141,25.42,0.520224,0.079867,1,0.200000
E3,tech_coverage,6,51,0.830075,1.46404,12.1141,31.34,0.515748,0.079761,2,0.333333
E3,tech_coverage,7,51,0.793974,1.46404,12.1141,35.14,0.512619,0.079685,3,0.428571
E3,tech_diversity,3,51,0.608267,13.072,25.4339,0.00,0.074565,0.038805,0,0.000000
E3,tech_diversity,4,51,0.728792,13.072,25.4339,0.00,0.074333,0.038742,0,0.000000
E3,tech_diversity,5,51,0.799753,13.072,25.9735,3.33,0.074194,0.037912,0,0.000000
E3,tech_diversity,6,51,0.871018,13.072,25.9735,11.59,0.074102,0.037888,0,0.000000
E3,tech_diversity,7,51,0.841714,13.072,25.9735,18.18,0.074037,0.037871,1,0.142857
E3,tech_facility,3,51,0.614973,13.4696,21.3371,0.00,0.072419,0.046138,0,0.000000
E3,tech_facility,4,51,0.699043,13.4696,24.6788,0.00,0.072200,0.039909,0,0.000000
E3,tech_facility,5,51,0.654448,839.349,24.6788,1.67,0.001191,0.039869,0,0.000000
E3,tech_facility,6,51,0.675629,839.349,25.3078,2.90,0.001191,0.038869,0,0.000000
E3,tech_facility,7,51,0.679966,839.349,30.5945,3.90,0.001191,0.032231,1,0.142857
E3,tech_coverage,3,52,0.701843,2.17949,12.0294,0.00,0.392228,0.080847,0,0.000000
E3,tech_coverage,4,52,0.642265,2.70971,14.8254,1.16,0.321039,0.065765,0,0.000000
E3,tech_coverage,5,52,0.701805,2.70971,14.8254,3.81,0.318440,0.065656,0,0.000000
E3,tech_coverage,6,52,0.665548,3.7456,14.8254,8.13,0.238985,0.065584,0,0.000000
E3,tech_coverage,7,52,0.684880,3.7456,17.0231,12.86,0.238301,0.057285,0,0.000000
E3,tech_diversity,3,52,0.948471,1.25232,30.6759,0.00,0.604831,0.032246,0,0.000000
E3,tech_diversity,4,52,0.964407,1.25232,30.6759,2.33,0.589639,0.032203,0,0.000000
E3,tech_diversity,5,52,0.983919,1.25232,30.6759,8.57,0.581048,0.032177,0,0.000000
E3,tech_diversity,6,52,0.880551,1.25232,30.6759,17.89,0.575521,0.032159,1,0.166667
E3,tech_diversity,7,52,0.826285,15.1494,39.5869,24.29,0.064171,0.024989,1,0.142857
E3,tech_facility,3,52,0.948471,1.24976,21.6329,0.00,0.605714,0.045517,0,0.000000
E3,tech_facility,4,52,0.844897,2.90146,40.7905,2.33,0.302613,0.024291,0,0.000000
E3,tech_facility,5,52,0.875091,2.90146,40.7905,7.62,0.300304,0.024276,0,0.000000
E3,tech_facility,6,52,0.793693,2.90146,40.7905,12.20,0.298791,0.024266,1,0.166667
E3,tech_facility,7,52,0.747748,10.7177,40.7905,15.00,0.089654,0.024259,1,0.142857
E3,tech_coverage,3,53,0.458494,4.13687,10.2299,0.00,0.222774,0.094602,0,0.000000
E3,tech_coverage,4,53,0.543897,4.13687,18.5452,1.43,0.220686,0.052842,0,0.000000
E3,tech_coverage,5,53,0.608930,4.13687,18.5452,4.71,0.219458,0.052772,0,0.000000
E3,tech_coverage,6,53,0.553571,4.13687,24.5497,8.08,0.218650,0.040049,1,0.166667
E3,tech_coverage,7,53,0.525757,17.9486,24.5497,10.71,0.054402,0.040029,1,0.142857
E3,tech_diversity,3,53,0.758045,2.14943,47.9001,0.00,0.396821,0.020732,0,0.000000
E3,tech_diversity,4,53,0.808069,2.14943,47.9001,4.29,0.390183,0.020714,0,0.000000
E3,tech_diversity,5,53,0.851934,2.14943,47.9001,9.41,0.386349,0.020703,0,0.000000
E3,tech_diversity,6,53,0.735431,2.14943,47.9001,18.18,0.383852,0.020696,1,0.166667
E3,tech_diversity,7,53,0.653746,2.14943,47.9001,25.00,0.382096,0.020691,2,0.285714
E3,tech_facility,3,53,0.586854,17.8326,27.011,0.00,0.055036,0.036567,0,0.000000
E3,tech_facility,4,53,0.681887,17.8326,27.011,0.00,0.054909,0.036511,0,0.000000
E3,tech_facility,5,53,0.733650,17.8326,27.7238,3.53,0.054833,0.035553,0,0.000000
E3,tech_facility,6,53,0.691964,17.8326,27.7238,8.08,0.054783,0.035532,0,0.000000
E3,tech_facility,7,53,0.612852,17.8326,27.7238,13.39,0.054747,0.035517,1,0.142857
E3,tech_coverage,3,54,0.691626,4.11791,7.72529,11.90,0.223715,0.123940,0,0.000000
E3,tech_coverage,4,54,0.581673,4.11791,21.1449,20.37,0.221609,0.046461,1,0.250000
E3,tech_coverage,5,54,0.626939,4.11791,21.1449,24.62,0.220371,0.046406,1,0.200000
E3,tech_coverage,6,54,0.656604,4.11791,21.1449,29.33,0.219556,0.046371,1,0.166667
E3,tech_coverage,7,54,0.639928,4.11791,21.1449,33.33,0.218980,0.046345,2,0.285714
E3,tech_diversity,3,54,0.263415,179.292,66.8895,0.00,0.005567,0.014876,0,0.000000
E3,tech_diversity,4,54,0.444553,179.292,66.8895,0.00,0.005566,0.014866,0,0.000000
E3,tech_diversity,5,54,0.533333,179.292,66.8895,1.54,0.005565,0.014861,0,0.000000
E3,tech_diversity,6,54,0.570093,179.292,66.8895,6.67,0.005565,0.014857,0,0.000000
E3,tech_diversity,7,54,0.568663,179.292,66.8895,11.90,0.005564,0.014855,1,0.142857
E3,tech_facility,3,54,0.370879,3.20642,37.3409,2.38,0.280576,0.026542,1,0.333333
E3,tech_facility,4,54,0.324941,67.2544,38.3044,1.85,0.014786,0.025852,1,0.250000
E3,tech_facility,5,54,0.443156,67.2544,38.3044,1.54,0.014781,0.025835,1,0.200000
E3,tech_facility,6,54,0.530973,67.2544,38.3044,4.00,0.014777,0.025824,1,0.166667
E3,tech_facility,7,54,0.523594,67.2544,38.3044,8.33,0.014775,0.025816,2,0.285714
E3,tech_coverage,3,55,0.560547,2.67097,20.0251,0.00,0.329616,0.049111,0,0.000000
E3,tech_coverage,4,55,0.472023,2.67097,20.4404,4.76,0.325035,0.048032,1,0.250000
E3,tech_coverage,5,55,0.510460,2.67097,20.4404,6.00,0.322371,0.047975,1,0.200000
E3,tech_coverage,6,55,0.604479,2.67097,22.5748,8.77,0.320628,0.043488,1,0.166667
E3,tech_coverage,7,55,0.617893,2.67097,22.5748,14.29,0.319400,0.043465,2,0.285714
E3,tech_diversity,3,55,0.760484,10.3412,24.5516,6.06,0.093617,0.040180,0,0.000000
E3,tech_diversity,4,55,0.837073,10.3412,24.5516,16.67,0.093250,0.040113,0,0.000000
E3,tech_diversity,5,55,0.740331,10.3412,24.5516,26.00,0.093032,0.040072,1,0.200000
E3,tech_diversity,6,55,0.734257,10.3412,24.5516,31.58,0.092887,0.040045,2,0.333333
E3,tech_diversity,7,55,0.666125,10.3412,24.5516,34.92,0.092784,0.040026,3,0.428571
E3,tech_facility,3,55,0.980710,1.09756,41.6511,12.12,0.662416,0.023817,0,0.000000
E3,tech_facility,4,55,0.832317,1.09756,41.6511,26.19,0.644394,0.023794,1,0.250000
E3,tech_facility,5,55,0.680203,1.09756,41.6511,34.00,0.634257,0.023780,2,0.400000
E3,tech_facility,6,55,0.667048,1.09756,41.6511,38.60,0.627754,0.023770,3,0.500000
E3,tech_facility,7,55,0.657000,1.09756,41.6511,41.27,0.623227,0.023763,4,0.571429
E3,tech_coverage,3,56,0.822241,1,10.6799,7.58,0.703704,0.090742,1,0.333333
E3,tech_coverage,4,56,0.757423,13.9134,23.3485,10.47,0.069959,0.042146,1,0.250000
E3,tech_coverage,5,56,0.689914,13.9134,42.6495,14.29,0.069836,0.023228,2,0.400000
E3,tech_coverage,6,56,0.736630,13.9134,42.6495,16.26,0.069755,0.023219,2,0.333333
E3,tech_coverage,7,56,0.698573,13.9134,60.8758,22.14,0.069697,0.016312,3,0.428571
E3,tech_diversity,3,56,0.662107,12.7633,34.0087,4.55,0.076321,0.029117,0,0.000000
E3,tech_diversity,4,56,0.598955,12.7633,34.0087,5.81,0.076078,0.029082,1,0.250000
E3,tech_diversity,5,56,0.549316,12.7633,34.0087,5.71,0.075933,0.029060,2,0.400000
E3,tech_diversity,6,56,0.715060,12.7633,34.0087,4.88,0.075836,0.029046,2,0.333333
E3,tech_diversity,7,56,0.683575,256.192,34.0087,8.57,0.003897,0.029036,2,0.285714
E3,tech_facility,3,56,0.935963,1.57952,34.7221,7.58,0.508896,0.028525,0,0.000000
E3,tech_facility,4,56,0.833911,1.57952,34.7221,15.12,0.498029,0.028491,1,0.250000
E3,tech_facility,5,56,0.767976,1.57952,34.7221,19.05,0.491824,0.028470,2,0.400000
E3,tech_facility,6,56,0.781474,1.94405,34.7221,21.14,0.415960,0.028457,2,0.333333
E3,tech_facility,7,56,0.735655,1.94405,34.7221,25.71,0.413902,0.028447,3,0.428571
E3,tech_coverage,3,57,0.763784,1.06215,27.1833,9.09,0.676928,0.036338,1,0.333333
E3,tech_coverage,4,57,0.622247,1.06215,27.1833,16.67,0.658176,0.036283,2,0.500000
E3,tech_coverage,5,57,0.699298,1.06215,27.1833,20.00,0.647640,0.036250,2,0.400000
E3,tech_coverage,6,57,0.681675,1.06215,27.1833,26.32,0.640887,0.036228,3,0.500000
E3,tech_coverage,7,57,0.708338,1.06215,27.1833,30.16,0.636188,0.036212,4,0.571429
E3,tech_diversity,3,57,0.986857,1.06698,17.6176,12.12,0.674917,0.055694,0,0.000000
E3,tech_diversity,4,57,0.983514,1.06698,17.6176,23.81,0.656266,0.055565,0,0.000000
E3,tech_diversity,5,57,0.924727,1.06698,17.6176,34.00,0.645786,0.055487,1,0.200000
E3,tech_diversity,6,57,1.000000,1.06698,17.6176,40.35,0.639067,0.055436,1,0.166667
E3,tech_diversity,7,57,0.965957,1.06698,17.6176,46.03,0.634392,0.055399,2,0.285714
E3,tech_facility,3,57,0.763194,1,31.0654,12.12,0.703704,0.031846,1,0.333333
E3,tech_facility,4,57,0.642242,1,31.0654,19.05,0.683594,0.031804,2,0.500000
E3,tech_facility,5,57,0.699298,1.34872,31.0654,22.00,0.551811,0.031778,2,0.400000
E3,tech_facility,6,57,0.778923,1.34872,31.0654,28.07,0.546799,0.031761,2,0.333333
E3,tech_facility,7,57,0.792353,1.34872,31.0654,33.33,0.543299,0.031749,3,0.428571
E3,tech_coverage,3,58,0.755996,2.08791,7.53184,0.00,0.406553,0.126980,0,0.000000
E3,tech_coverage,4,58,0.808546,2.08791,46.8282,1.43,0.399587,0.021184,0,0.000000
E3,tech_coverage,5,58,0.712726,2.08791,85.8335,4.71,0.395568,0.011596,1,0.200000
E3,tech_coverage,6,58,0.656121,26.2319,85.8335,7.07,0.037521,0.011594,1,0.166667
E3,tech_coverage,7,58,0.695226,26.2319,85.8335,8.93,0.037504,0.011592,1,0.142857
E3,tech_diversity,3,58,0.743621,4.82381,31.9393,0.00,0.193310,0.030984,0,0.000000
E3,tech_diversity,4,58,0.636753,11.931,40.6188,0.00,0.081218,0.024393,0,0.000000
E3,tech_diversity,5,58,0.625835,11.931,40.6188,1.18,0.081052,0.024378,0,0.000000
E3,tech_diversity,6,58,0.677047,11.931,40.6188,3.03,0.080942,0.024368,0,0.000000
E3,tech_diversity,7,58,0.721402,11.931,40.6188,6.25,0.080864,0.024361,0,0.000000
E3,tech_facility,3,58,0.799528,2.47423,24.4832,0.00,0.352161,0.040291,0,0.000000
E3,tech_facility,4,58,0.815543,2.47423,31.6848,1.43,0.346932,0.031189,0,0.000000
E3,tech_facility,5,58,0.724985,120.265,35.9072,7.06,0.008287,0.027541,0,0.000000
E3,tech_facility,6,58,0.682236,120.265,35.9072,13.13,0.008286,0.027528,0,0.000000
E3,tech_facility,7,58,0.634577,120.265,35.9072,18.75,0.008285,0.027519,1,0.142857
E3,tech_coverage,3,59,0.637602,1.74275,15.9895,0.00,0.471053,0.061246,0,0.000000
E3,tech_coverage,4,59,0.683788,1.74275,15.9895,0.00,0.461721,0.061090,0,0.000000
E3,tech_coverage,5,59,0.725167,1.74275,15.9895,0.69,0.456372,0.060996,0,0.000000
E3,tech_coverage,6,59,0.646454,1.74275,15.9895,1.17,0.452904,0.060934,1,0.166667
E3,tech_coverage,7,59,0.667484,1.74275,16.0791,2.04,0.450472,0.060559,1,0.142857
E3,tech_diversity,3,59,0.504963,3.16498,18.1837,0.00,0.283849,0.053992,0,0.000000
E3,tech_diversity,4,59,0.472144,4.38194,20.7395,0.00,0.209412,0.047352,0,0.000000
E3,tech_diversity,5,59,0.459455,4.38194,22.818,0.00,0.208307,0.043064,0,0.000000
E3,tech_diversity,6,59,0.434880,9.02305,27.0691,0.00,0.105834,0.036378,0,0.000000
E3,tech_diversity,7,59,0.524478,9.02305,27.0691,0.00,0.105700,0.036363,0,0.000000
E3,tech_facility,3,59,0.398614,9.86657,25.632,0.00,0.097967,0.038509,0,0.000000
E3,tech_facility,4,59,0.460820,9.86657,26.9131,0.00,0.097565,0.036642,0,0.000000
E3,tech_facility,5,59,0.573276,9.86657,26.9131,0.00,0.097326,0.036608,0,0.000000
E3,tech_facility,6,59,0.563172,9.86657,26.9131,0.58,0.097167,0.036586,0,0.000000
E3,tech_facility,7,59,0.542338,9.86657,26.9131,1.02,0.097055,0.036570,0,0.000000
E3,tech_coverage,3,60,0.432908,5.97249,14.2391,4.44,0.158263,0.068598,0,0.000000
E3,tech_coverage,4,60,0.379394,17.1683,39.5052,8.62,0.056987,0.025074,0,0.000000
E3,tech_coverage,5,60,0.453028,17.1683,39.5052,11.43,0.056905,0.025058,0,0.000000
E3,tech_coverage,6,60,0.509804,17.1683,39.5052,14.81,0.056851,0.025048,0,0.000000
E3,tech_coverage,7,60,0.474640,17.1683,39.5052,18.68,0.056813,0.025040,1,0.142857
E3,tech_diversity,3,60,0.410916,16.4601,57.6672,4.44,0.059531,0.017241,0,0.000000
E3,tech_diversity,4,60,0.499456,16.4601,57.6672,6.90,0.059383,0.017228,0,0.000000
E3,tech_diversity,5,60,0.569172,16.4601,57.6672,12.86,0.059294,0.017221,0,0.000000
E3,tech_diversity,6,60,0.530806,16.4601,57.6672,19.75,0.059236,0.017216,1,0.166667
E3,tech_diversity,7,60,0.507500,16.4601,57.6672,24.18,0.059194,0.017213,2,0.285714
E3,tech_facility,3,60,0.567766,247.766,33.577,6.67,0.004031,0.029488,0,0.000000
E3,tech_facility,4,60,0.465412,247.766,37.6675,13.79,0.004030,0.026285,1,0.250000
E3,tech_facility,5,60,0.508832,247.766,37.6675,17.14,0.004030,0.026268,1,0.200000
E3,tech_facility,6,60,0.485149,247.766,37.6675,22.22,0.004029,0.026256,1,0.166667
E3,tech_facility,7,60,0.543239,247.766,37.6675,26.37,0.004029,0.026248,1,0.142857
E3,tech_coverage,3,61,0.888378,1.99013,12.6285,0.00,0.423016,0.077114,0,0.000000
E3,tech_coverage,4,61,0.773692,8.48312,18.5973,2.86,0.112772,0.052697,0,0.000000
E3,tech_coverage,5,61,0.808219,8.48312,18.9539,7.06,0.112452,0.051658,0,0.000000
E3,tech_coverage,6,61,0.849700,8.48312,23.4504,13.13,0.112241,0.041893,0,0.000000
E3,tech_coverage,7,61,0.784336,8.48312,23.4504,17.86,0.112090,0.041872,1,0.142857
E3,tech_diversity,3,61,0.518822,17.0296,45.0352,0.00,0.057579,0.022041,0,0.000000
E3,tech_diversity,4,61,0.459028,17.0296,45.0352,0.00,0.057441,0.022021,0,0.000000
E3,tech_diversity,5,61,0.469895,17.0296,45.0352,0.00,0.057358,0.022009,0,0.000000
E3,tech_diversity,6,61,0.532801,17.0296,45.0352,0.00,0.057303,0.022000,0,0.000000
E3,tech_diversity,7,61,0.588300,17.0296,45.0352,0.89,0.057264,0.021995,0,0.000000
E3,tech_facility,3,61,0.781250,3.14286,43.9807,0.00,0.285628,0.022565,0,0.000000
E3,tech_facility,4,61,0.666887,94.5146,43.9807,0.00,0.010538,0.022544,0,0.000000
E3,tech_facility,5,61,0.628036,94.5146,43.9807,0.00,0.010536,0.022531,0,0.000000
E3,tech_facility,6,61,0.592601,94.5146,43.9807,1.01,0.010534,0.022523,0,0.000000
E3,tech_facility,7,61,0.702526,94.5146,43.9807,1.79,0.010533,0.022517,0,0.000000
E3,tech_coverage,3,62,0.776119,6.35067,21.4622,1.67,0.149343,0.045874,0,0.000000
E3,tech_coverage,4,62,0.855437,6.35067,25.3605,3.85,0.148407,0.038852,0,0.000000
E3,tech_coverage,5,62,0.731481,6.35067,36.7184,13.68,0.147853,0.026939,1,0.200000
E3,tech_coverage,6,62,0.663408,6.35067,36.7184,19.82,0.147487,0.026927,2,0.333333
E3,tech_coverage,7,62,0.697947,6.35067,36.7184,23.81,0.147227,0.026918,2,0.285714
E3,tech_diversity,3,62,0.740984,5.9355,66.3821,0.00,0.159193,0.014989,0,0.000000
E3,tech_diversity,4,62,0.639707,26.6927,83.0451,2.56,0.036940,0.011987,0,0.000000
E3,tech_diversity,5,62,0.726864,26.6927,83.0451,4.21,0.036906,0.011984,0,0.000000
E3,tech_diversity,6,62,0.695477,26.6927,83.0451,8.11,0.036884,0.011981,0,0.000000
E3,tech_diversity,7,62,0.651417,26.6927,83.0451,13.49,0.036867,0.011980,1,0.142857
E3,tech_facility,3,62,0.753042,3.52763,28.6873,0.00,0.257534,0.034455,0,0.000000
E3,tech_facility,4,62,0.714401,3.52763,28.6873,2.56,0.254740,0.034406,0,0.000000
E3,tech_facility,5,62,0.667955,6.12551,28.6873,6.32,0.152934,0.034376,0,0.000000
E3,tech_facility,6,62,0.617582,6.12551,28.6873,10.81,0.152542,0.034356,1,0.166667
E3,tech_facility,7,62,0.572049,6.12551,28.6873,14.29,0.152263,0.034342,2,0.285714
E3,tech_coverage,3,63,0.772561,3.8256,8.74601,0.00,0.239282,0.110035,0,0.000000
E3,tech_coverage,4,63,0.651256,3.8256,15.4588,1.72,0.236872,0.063136,1,0.250000
E3,tech_coverage,5,63,0.678138,3.8256,16.9589,4.29,0.235458,0.057591,1,0.200000
E3,tech_coverage,6,63,0.701026,3.8256,18.6076,8.64,0.234528,0.052552,1,0.166667
E3,tech_coverage,7,63,0.741354,3.8256,18.6076,14.29,0.233869,0.052520,1,0.142857
E3,tech_diversity,3,63,0.503961,10.11,35.8913,2.22,0.095686,0.027604,0,0.000000
E3,tech_diversity,4,63,0.598879,10.11,35.8913,3.45,0.095303,0.027572,0,0.000000
E3,tech_diversity,5,63,0.596429,10.11,35.8913,4.29,0.095075,0.027553,0,0.000000
E3,tech_diversity,6,63,0.603606,10.11,35.8913,4.94,0.094924,0.027540,0,0.000000
E3,tech_diversity,7,63,0.571825,10.11,35.8913,9.89,0.094816,0.027531,1,0.142857
E3,tech_facility,3,63,0.486006,14.6942,42.3734,0.00,0.066522,0.023415,0,0.000000
E3,tech_facility,4,63,0.595929,14.6942,42.3734,0.00,0.066337,0.023392,0,0.000000
E3,tech_facility,5,63,0.533277,14.6942,42.3734,1.43,0.066227,0.023378,1,0.200000
E3,tech_facility,6,63,0.527476,14.6942,42.3734,1.23,0.066153,0.023369,1,0.166667
E3,tech_facility,7,63,0.526160,18.1949,42.3734,1.10,0.053683,0.023362,1,0.142857
E3,tech_coverage,3,64,0.826511,3.24357,8.86554,0.00,0.277704,0.108608,0,0.000000
E3,tech_coverage,4,64,0.871570,3.24357,10.9259,0.00,0.274454,0.088432,0,0.000000
E3,tech_coverage,5,64,0.825558,3.24357,19.1294,1.67,0.272555,0.051194,0,0.000000
E3,tech_coverage,6,64,0.847693,3.24357,19.1294,4.26,0.271309,0.051150,0,0.000000
E3,tech_coverage,7,64,0.782359,3.24357,34.1078,6.88,0.270428,0.028953,1,0.142857
E3,tech_diversity,3,64,0.869173,1.6062,23.9211,0.00,0.502321,0.041224,0,0.000000
E3,tech_diversity,4,64,0.892894,1.6062,23.9211,0.00,0.491728,0.041153,0,0.000000
E3,tech_diversity,5,64,0.812318,8.1305,28.3156,0.83,0.117090,0.034821,0,0.000000
E3,tech_diversity,6,64,0.828714,8.1305,28.3156,1.42,0.116860,0.034801,0,0.000000
E3,tech_diversity,7,64,0.850069,8.1305,28.3156,4.97,0.116697,0.034786,0,0.000000
